ward,seed,staffing_factor,headcount,fte,fte_netto_bedarf,fte_brutto_ziel,soll_dienste,scenario,method,besetzungsquote,offene_slots,untergrenzen_verstoesse,harte_verstoesse,weiche_abweichungen,qualifikationsverstoesse,hilfskraftanteil,auslastung_mittel,auslastung_streuung,auslastung_spanne,arbeitszeitabweichung,planstabilitaet,geaenderte_zuweisungen,planungszeit_s,solver_status,krankheitsgutschrift_min
innere,777,0.9,20,17.05,11.72,13.51,235,S0,MILP reaktiv,1.0,0,0,0,1,0,0.1149,1.0194,0.02,0.0974,0.0226,1.0,0,0.133,0,0
innere,777,0.9,20,17.05,11.72,13.51,235,S0,Greedy auf MILP-Plan,1.0,0,0,0,3,0,0.1149,1.0194,0.02,0.0974,0.0226,0.9931,2,0.32,,0
innere,777,0.9,20,17.05,11.72,13.51,235,S0,MILP auf Greedy-Plan,1.0,0,0,0,18,0,0.1149,1.0197,0.0408,0.1364,0.0388,1.0,0,0.14,0,0
innere,777,0.9,20,17.05,11.72,13.51,235,S1,Greedy,0.9957,1,0,1,18,1,0.1154,1.044,0.0313,0.1266,0.0485,0.5014,175,0.402,,4050
innere,777,0.9,20,17.05,11.72,13.51,235,S1,Greedy reaktiv,1.0,0,0,0,17,0,0.1149,1.0462,0.0459,0.1515,0.0564,0.8669,41,0.33,,4050
innere,777,0.9,20,17.05,11.72,13.51,235,S1,MILP,1.0,0,0,0,1,0,0.1149,1.0412,0.0151,0.0714,0.0412,0.2281,291,5.322,0,4545
innere,777,0.9,20,17.05,11.72,13.51,235,S1,MILP reaktiv,1.0,0,0,0,4,0,0.1149,1.0402,0.0285,0.0877,0.0402,0.9422,17,0.348,0,4545
innere,777,0.9,20,17.05,11.72,13.51,235,S1,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.1149,1.053,0.0712,0.3019,0.053,0.9073,28,0.304,,4545
innere,777,0.9,20,17.05,11.72,13.51,235,S1,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.1149,1.0523,0.0646,0.303,0.0624,0.9327,20,0.376,0,4050
innere,777,0.9,20,17.05,11.72,13.51,235,S2,Greedy,0.9702,4,4,1,14,1,0.1184,1.0497,0.0388,0.1515,0.0599,0.6435,118,0.358,,6390
innere,777,0.9,20,17.05,11.72,13.51,235,S2,Greedy reaktiv,0.966,6,2,1,14,1,0.1189,1.0405,0.0451,0.1439,0.0563,0.8595,43,0.306,,6390
innere,777,0.9,20,17.05,11.72,13.51,235,S2,MILP,1.0,0,0,0,1,0,0.1149,1.0695,0.0134,0.0521,0.0695,0.2825,259,7.937,0,6075
innere,777,0.9,20,17.05,11.72,13.51,235,S2,MILP reaktiv,1.0,0,0,0,5,0,0.1149,1.0717,0.0365,0.1537,0.0717,0.8632,42,2.633,0,6075
innere,777,0.9,20,17.05,11.72,13.51,235,S2,Greedy auf MILP-Plan,0.9915,2,0,2,10,2,0.1159,1.0614,0.0368,0.1299,0.0614,0.8013,63,0.354,,6075
innere,777,0.9,20,17.05,11.72,13.51,235,S2,MILP auf Greedy-Plan,1.0,0,0,0,13,0,0.1149,1.0917,0.0872,0.3961,0.0917,0.8457,48,0.868,0,6390
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,Greedy,1.0,0,0,0,16,0,0.1097,0.9959,0.0267,0.0987,0.022,1.0,0,0.371,,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,Greedy reaktiv,1.0,0,0,0,16,0,0.1097,0.9959,0.0267,0.0987,0.022,1.0,0,0.278,,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,MILP,1.0,0,0,0,0,0,0.1097,0.9979,0.0136,0.0648,0.0079,1.0,0,3.151,0,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,MILP reaktiv,1.0,0,0,0,0,0,0.1097,0.9979,0.0136,0.0648,0.0079,1.0,0,0.134,0,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,Greedy auf MILP-Plan,1.0,0,0,0,3,0,0.1097,0.9979,0.0136,0.0648,0.0079,0.9729,8,0.292,,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S0,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.1097,0.9959,0.0267,0.0987,0.022,1.0,0,0.141,0,0
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,Greedy,0.9916,2,0,2,15,2,0.0979,1.043,0.0437,0.1661,0.0541,0.4396,204,0.398,,5490
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,Greedy reaktiv,0.9958,1,0,0,15,0,0.0975,1.0489,0.0378,0.1526,0.0536,0.881,37,0.326,,5490
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,MILP,1.0,0,0,0,0,0,0.1139,1.0251,0.018,0.0974,0.0284,0.2387,287,6.007,0,2835
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,MILP reaktiv,1.0,0,0,0,2,0,0.1139,1.0293,0.0374,0.1223,0.0314,0.9593,12,0.397,0,2835
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.1139,1.0306,0.0394,0.1223,0.0333,0.9336,20,0.321,,2835
innere,31415,0.9,20,17.15,11.81,13.62,237,S1,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.097,1.0524,0.0325,0.1407,0.0543,0.915,26,0.399,0,5490
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,Greedy,1.0,0,0,0,17,0,0.1097,1.0418,0.0531,0.183,0.0588,0.7969,65,0.37,,4590
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,Greedy reaktiv,0.9958,1,0,1,16,1,0.1102,1.0396,0.0419,0.1526,0.0481,0.9055,29,0.314,,4590
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,MILP,1.0,0,0,0,0,0,0.1097,1.0286,0.0189,0.0974,0.0319,0.2602,273,18.659,0,3195
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,MILP reaktiv,1.0,0,0,0,1,0,0.1097,1.0295,0.0326,0.079,0.0317,0.9493,15,0.463,0,3195
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,Greedy auf MILP-Plan,0.9958,1,0,1,6,1,0.1102,1.026,0.0322,0.0833,0.028,0.9112,27,0.401,,3195
innere,31415,0.9,20,17.15,11.81,13.62,237,S2,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.1097,1.0426,0.0437,0.1559,0.0511,0.9243,23,0.345,0,4590
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,Greedy,0.9789,2,2,0,18,0,0.1164,1.08,0.0704,0.3382,0.0861,1.0,0,0.32,,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,Greedy reaktiv,0.9789,2,2,0,18,0,0.1164,1.08,0.0704,0.3382,0.0861,1.0,0,0.275,,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,MILP,1.0,0,0,0,2,0,0.1139,1.1,0.0641,0.2943,0.1,1.0,0,30.056,1,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,MILP reaktiv,1.0,0,0,0,2,0,0.1139,1.1,0.0641,0.2943,0.1,1.0,0,0.14,0,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.1139,1.1,0.0641,0.2943,0.1,0.9863,4,0.309,,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S0,MILP auf Greedy-Plan,1.0,0,0,0,19,0,0.1139,1.1051,0.1079,0.4559,0.1051,0.9426,17,0.934,0,0
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,Greedy,0.9662,5,5,0,17,0,0.1179,1.0903,0.0883,0.3937,0.0903,0.5175,165,0.36,,3195
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,Greedy reaktiv,0.962,6,4,0,18,0,0.1184,1.0863,0.0921,0.4392,0.0923,0.9252,22,0.309,,3195
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,MILP,1.0,0,0,0,4,0,0.1097,1.1442,0.136,0.5569,0.1442,0.2888,261,8.862,0,4590
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,MILP reaktiv,0.9916,2,0,0,9,0,0.1106,1.1342,0.1202,0.4963,0.1342,0.8937,32,1.895,0,4590
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,Greedy auf MILP-Plan,0.9705,4,4,0,9,0,0.113,1.1125,0.0947,0.4155,0.1125,0.866,41,0.282,,4590
innere,20261133,0.8,19,15.7,11.81,12.1,237,S1,MILP auf Greedy-Plan,1.0,0,0,0,18,0,0.1139,1.1285,0.1366,0.5771,0.1285,0.8387,50,2.765,0,3195
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,Greedy,0.9662,5,4,0,16,0,0.1179,1.0989,0.0853,0.3824,0.0989,0.7161,90,0.358,,3195
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,Greedy reaktiv,0.9536,8,4,0,17,0,0.1195,1.0862,0.092,0.4392,0.0923,0.902,29,0.303,,3195
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,MILP,1.0,0,0,0,6,0,0.1139,1.1404,0.1337,0.5569,0.1404,0.281,261,3.734,0,3690
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,MILP reaktiv,0.9873,3,0,0,6,0,0.1154,1.127,0.1179,0.5064,0.127,0.91,27,1.701,0,3690
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,Greedy auf MILP-Plan,0.9705,4,3,0,7,0,0.1174,1.1054,0.0683,0.3044,0.1054,0.8812,36,0.305,,3690
innere,20261133,0.8,19,15.7,11.81,12.1,237,S2,MILP auf Greedy-Plan,0.9958,1,0,0,18,0,0.1144,1.132,0.1409,0.567,0.132,0.8232,55,2.138,0,3195
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,Greedy,0.9449,7,7,0,17,0,0.1031,1.0376,0.0701,0.3045,0.0661,1.0,0,0.346,,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,Greedy reaktiv,0.9449,7,7,0,17,0,0.1031,1.0376,0.0701,0.3045,0.0661,1.0,0,0.281,,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,MILP,1.0,0,0,0,3,0,0.1102,1.1046,0.0573,0.2599,0.1046,1.0,0,8.699,0,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,MILP reaktiv,1.0,0,0,0,3,0,0.1102,1.1046,0.0573,0.2599,0.1046,1.0,0,0.132,0,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.1102,1.1046,0.0573,0.2599,0.1046,0.9897,3,0.291,,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S0,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.1144,1.1102,0.0979,0.3898,0.1102,0.8525,45,3.19,0,0
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,Greedy,0.9153,11,10,0,18,0,0.1065,1.048,0.0735,0.3099,0.0735,0.3053,248,0.362,,4230
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,Greedy reaktiv,0.9237,9,8,0,16,0,0.1009,1.051,0.0803,0.3795,0.0714,0.8707,38,0.312,,4230
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,MILP,0.9958,1,0,0,5,0,0.1106,1.1328,0.0994,0.3898,0.1328,0.3258,238,9.348,0,3690
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,MILP reaktiv,0.9915,2,0,0,6,0,0.1111,1.1288,0.0976,0.3898,0.1288,0.9358,19,1.318,0,3690
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,Greedy auf MILP-Plan,0.9788,3,1,0,8,0,0.1082,1.1092,0.075,0.276,0.1092,0.8725,39,0.285,,3690
innere,4711,0.8,18,15.6,11.77,12.05,236,S1,MILP auf Greedy-Plan,0.9788,5,0,0,14,0,0.1126,1.1248,0.1013,0.3898,0.1248,0.8105,58,23.453,0,4230
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,Greedy,0.9237,8,6,1,17,1,0.1101,1.0558,0.0525,0.2299,0.0581,0.6581,106,0.313,,6300
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,Greedy reaktiv,0.9153,11,9,1,19,1,0.1111,1.0468,0.0606,0.2653,0.0623,0.869,38,0.274,,6300
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,MILP,0.9915,2,0,0,5,0,0.1154,1.127,0.0925,0.3898,0.127,0.2971,246,8.634,0,6300
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,MILP reaktiv,0.9873,3,0,0,6,0,0.1159,1.1231,0.0924,0.3898,0.1231,0.9189,24,0.568,0,6300
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,Greedy auf MILP-Plan,0.9788,3,1,0,8,0,0.1169,1.1149,0.0935,0.3898,0.1149,0.8387,50,0.265,,6300
innere,4711,0.8,18,15.6,11.77,12.05,236,S2,MILP auf Greedy-Plan,0.9746,6,0,0,16,0,0.1174,1.1181,0.0958,0.3898,0.1181,0.7967,62,3.987,0,6300
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,Greedy,0.97,5,4,2,14,2,0.1195,1.0893,0.1077,0.3604,0.1039,1.0,0,0.287,,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,Greedy reaktiv,0.97,5,4,2,14,2,0.1195,1.0893,0.1077,0.3604,0.1039,1.0,0,0.28,,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,MILP,1.0,0,0,0,4,0,0.1159,1.1104,0.0855,0.3019,0.1104,0.7685,69,30.056,1,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,MILP reaktiv,1.0,0,0,0,4,0,0.1159,1.1102,0.101,0.4318,0.1102,1.0,0,0.124,0,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.1159,1.1102,0.101,0.4318,0.1102,0.9722,8,0.262,,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S0,MILP auf Greedy-Plan,1.0,0,0,0,12,0,0.1159,1.1254,0.1372,0.4903,0.1305,0.9215,23,2.128,0,0
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,Greedy,0.9442,9,5,1,15,1,0.1182,1.0879,0.114,0.4903,0.0975,0.7059,90,0.307,,3645
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,Greedy reaktiv,0.9528,8,4,0,14,0,0.1171,1.0961,0.1035,0.3604,0.1056,0.881,35,0.266,,3645
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,MILP,0.9828,4,0,0,4,0,0.1092,1.1464,0.1282,0.4157,0.1464,0.2861,247,30.065,1,5085
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,MILP reaktiv,0.9785,5,0,0,5,0,0.1096,1.1397,0.1282,0.4157,0.1397,0.8942,31,2.911,0,5085
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,Greedy auf MILP-Plan,0.97,5,4,0,11,0,0.1106,1.1301,0.1295,0.4318,0.1301,0.8538,44,0.326,,5085
innere,20260906,0.8,18,15.5,11.62,11.9,233,S1,MILP auf Greedy-Plan,0.9914,2,0,0,13,0,0.1126,1.14,0.1277,0.4157,0.14,0.8505,45,4.641,0,3645
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,Greedy,0.9313,9,8,3,14,3,0.1152,1.0928,0.1135,0.4903,0.1023,0.7695,68,0.376,,6075
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,Greedy reaktiv,0.9356,11,4,1,12,1,0.1147,1.0982,0.1038,0.3604,0.1084,0.8828,34,0.301,,6075
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,MILP,0.9871,3,0,0,5,0,0.113,1.1526,0.1264,0.4157,0.1526,0.2616,254,5.33,0,6300
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,MILP reaktiv,0.9785,5,0,0,7,0,0.114,1.1442,0.1258,0.4157,0.1442,0.8644,40,4.487,0,6300
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,Greedy auf MILP-Plan,0.9614,7,3,1,10,1,0.1161,1.1236,0.1362,0.4513,0.1236,0.835,50,0.283,,6300
innere,20260906,0.8,18,15.5,11.62,11.9,233,S2,MILP auf Greedy-Plan,0.9742,6,0,0,14,0,0.1101,1.1425,0.1266,0.4157,0.1425,0.8306,51,11.353,0,6075
innere,777,0.8,18,15.55,11.72,12.0,235,S0,Greedy,0.9489,6,6,0,17,0,0.1031,1.0283,0.085,0.322,0.0754,1.0,0,0.323,,0
innere,777,0.8,18,15.55,11.72,12.0,235,S0,Greedy reaktiv,0.9489,6,6,0,17,0,0.1031,1.0283,0.085,0.322,0.0754,1.0,0,0.274,,0
innere,777,0.8,18,15.55,11.72,12.0,235,S0,MILP,1.0,0,0,0,4,0,0.1064,1.0784,0.0291,0.13,0.0784,1.0,0,6.436,0,0
innere,777,0.8,18,15.55,11.72,12.0,235,S0,MILP reaktiv,1.0,0,0,0,4,0,0.1064,1.0784,0.0291,0.13,0.0784,1.0,0,0.132,0,0
innere,777,0.8,18,15.55,11.72,12.0,235,S0,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.1064,1.0784,0.0291,0.13,0.0784,0.9861,4,0.298,,0
innere,777,0.8,18,15.55,11.72,12.0,235,S0,MILP auf Greedy-Plan,1.0,0,0,0,14,0,0.1149,1.0943,0.1067,0.4156,0.0943,0.8667,40,2.624,0,0
innere,777,0.8,18,15.55,11.72,12.0,235,S1,Greedy,0.9277,8,8,0,17,0,0.1009,1.0377,0.0783,0.3155,0.0718,0.5791,133,0.342,,3150
innere,777,0.8,18,15.55,11.72,12.0,235,S1,Greedy reaktiv,0.9234,11,10,2,14,2,0.0968,1.0283,0.085,0.322,0.0754,0.8958,30,0.303,,3150
innere,777,0.8,18,15.55,11.72,12.0,235,S1,MILP,1.0,0,0,0,4,0,0.1021,1.119,0.09,0.3898,0.119,0.2789,256,30.149,1,3600
innere,777,0.8,18,15.55,11.72,12.0,235,S1,MILP reaktiv,0.9957,1,0,0,5,0,0.1026,1.1185,0.101,0.3898,0.1185,0.922,23,5.21,0,3600
innere,777,0.8,18,15.55,11.72,12.0,235,S1,Greedy auf MILP-Plan,0.983,2,2,0,6,0,0.0996,1.1012,0.0727,0.2599,0.1012,0.9027,29,0.278,,3600
innere,777,0.8,18,15.55,11.72,12.0,235,S1,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.1064,1.1161,0.0977,0.3898,0.1161,0.7955,63,8.429,0,3150
innere,777,0.8,18,15.55,11.72,12.0,235,S2,Greedy,0.9149,11,10,0,15,0,0.0837,1.0383,0.0785,0.3155,0.0724,0.7609,71,0.316,,6390
innere,777,0.8,18,15.55,11.72,12.0,235,S2,Greedy reaktiv,0.9149,11,9,1,15,1,0.0837,1.0387,0.08,0.3249,0.0728,0.8522,43,0.293,,6390
innere,777,0.8,18,15.55,11.72,12.0,235,S2,MILP,1.0,0,0,0,4,0,0.0979,1.1197,0.0904,0.3898,0.1197,0.3305,237,24.016,0,4545
innere,777,0.8,18,15.55,11.72,12.0,235,S2,MILP reaktiv,0.9915,2,0,0,5,0,0.0987,1.1147,0.1009,0.3898,0.1147,0.9317,20,2.491,0,4545
innere,777,0.8,18,15.55,11.72,12.0,235,S2,Greedy auf MILP-Plan,0.9745,5,2,0,6,0,0.0917,1.0883,0.0538,0.2112,0.0883,0.8738,38,0.298,,4545
innere,777,0.8,18,15.55,11.72,12.0,235,S2,MILP auf Greedy-Plan,0.9872,3,0,0,11,0,0.0905,1.1173,0.0992,0.3898,0.1173,0.7613,74,4.969,0,6390
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,Greedy,0.9409,7,5,1,20,1,0.1211,1.0174,0.0852,0.2786,0.0772,1.0,0,0.323,,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,Greedy reaktiv,0.9409,7,5,1,20,1,0.1211,1.0174,0.0852,0.2786,0.0772,1.0,0,0.265,,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,MILP,1.0,0,0,0,2,0,0.1139,1.0822,0.0158,0.0597,0.0822,1.0,0,7.584,0,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,MILP reaktiv,1.0,0,0,0,2,0,0.1139,1.0822,0.0158,0.0597,0.0822,1.0,0,0.129,0,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.1139,1.0822,0.0158,0.0597,0.0822,0.9796,6,0.28,,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S0,MILP auf Greedy-Plan,1.0,0,0,0,14,0,0.1139,1.09,0.0566,0.2394,0.09,0.8567,44,1.494,0,0
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,Greedy,0.9156,9,8,1,17,1,0.1244,1.0367,0.0581,0.2163,0.061,0.5419,153,0.355,,4095
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,Greedy reaktiv,0.9156,10,8,1,17,1,0.1244,1.0359,0.0728,0.2848,0.0726,0.884,34,0.344,,4095
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,MILP,1.0,0,0,0,2,0,0.1139,1.1268,0.1013,0.3953,0.1268,0.3521,230,7.304,0,3195
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,MILP reaktiv,1.0,0,0,0,4,0,0.1139,1.1261,0.1069,0.4458,0.1261,0.9267,22,0.434,0,3195
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,Greedy auf MILP-Plan,0.9747,5,2,0,6,0,0.1169,1.0924,0.039,0.1529,0.0924,0.8824,36,0.3,,3195
innere,31415,0.8,19,15.95,11.81,12.1,237,S1,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.1139,1.1461,0.1635,0.5524,0.1461,0.7868,68,1.215,0,4095
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,Greedy,0.8987,11,10,1,16,1,0.1033,1.0278,0.078,0.2942,0.0722,0.6106,125,0.357,,5040
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,Greedy reaktiv,0.9072,12,8,1,19,1,0.1023,1.0301,0.0703,0.2786,0.0657,0.8644,40,0.296,,5040
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,MILP,1.0,0,0,0,2,0,0.0886,1.1553,0.145,0.5266,0.1553,0.2706,275,9.965,0,5490
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,MILP reaktiv,1.0,0,0,0,6,0,0.0886,1.1587,0.1659,0.5973,0.1587,0.8397,50,1.653,0,5490
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,Greedy auf MILP-Plan,0.9536,8,3,1,4,1,0.0929,1.0927,0.0389,0.1529,0.0927,0.8447,48,0.496,,5490
innere,31415,0.8,19,15.95,11.81,12.1,237,S2,MILP auf Greedy-Plan,1.0,0,0,0,14,0,0.0928,1.1576,0.181,0.6332,0.1576,0.7547,79,1.253,0,5040
