ward,seed,staffing_factor,headcount,fte,fte_netto_bedarf,fte_brutto_ziel,soll_dienste,scenario,method,besetzungsquote,offene_slots,untergrenzen_verstoesse,harte_verstoesse,weiche_abweichungen,qualifikationsverstoesse,hilfskraftanteil,auslastung_mittel,auslastung_streuung,auslastung_spanne,arbeitszeitabweichung,planstabilitaet,geaenderte_zuweisungen,planungszeit_s,solver_status,krankheitsgutschrift_min
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,MILP reaktiv,1.0,0,0,0,2,0,0.0,1.0131,0.0402,0.158,0.017,0.9855,4,0.164,0,1350
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.0,1.0131,0.0402,0.158,0.017,0.9607,11,0.309,,1350
herzchirurgie,20260906,0.9,19,16.4,11.08,12.78,222,S2,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,1.0348,0.0819,0.3232,0.0554,0.9715,8,0.199,0,2295
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,Greedy,1.0,0,0,0,16,0,0.0,0.9843,0.0927,0.3139,0.0658,1.0,0,0.373,,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.9843,0.0927,0.3139,0.0658,1.0,0,0.449,,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,MILP,1.0,0,0,0,0,0,0.0,0.9849,0.0096,0.0414,0.0155,1.0,0,30.056,1,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,MILP reaktiv,1.0,0,0,0,0,0,0.0,0.9849,0.0096,0.0414,0.0155,1.0,0,0.141,0,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,Greedy auf MILP-Plan,1.0,0,0,0,3,0,0.0,0.9849,0.0096,0.0414,0.0155,0.9786,6,0.339,,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S0,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,0.9843,0.0927,0.3139,0.0658,1.0,0,0.141,0,0
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,Greedy,1.0,0,0,0,17,0,0.0,1.0189,0.0834,0.2482,0.0787,0.2667,286,0.356,,3735
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,Greedy reaktiv,1.0,0,0,0,15,0,0.0,1.0184,0.0898,0.3425,0.0756,0.9241,22,0.328,,3735
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,MILP,1.0,0,0,0,0,0,0.0,0.9984,0.01,0.0487,0.0064,0.2225,283,5.867,0,2295
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,MILP reaktiv,1.0,0,0,0,2,0,0.0,0.9998,0.0273,0.1017,0.02,0.9712,8,0.143,0,2295
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.0,1.0014,0.0304,0.1115,0.0209,0.9201,23,0.285,,2295
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S1,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,1.0178,0.0714,0.2381,0.0643,0.9476,15,0.251,0,3735
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,Greedy,1.0,0,0,0,17,0,0.0,0.9985,0.0893,0.3333,0.0682,0.81,57,0.402,,1350
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.9992,0.0891,0.3346,0.0678,0.9787,6,0.32,,1350
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,MILP,1.0,0,0,0,0,0,0.0,0.9892,0.0085,0.0338,0.0108,0.2633,263,18.627,0,450
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,MILP reaktiv,1.0,0,0,0,1,0,0.0,0.9887,0.0116,0.053,0.0145,0.9928,2,0.14,0,450
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.0,0.99,0.0231,0.1096,0.0193,0.9715,8,0.298,,450
herzchirurgie,777,0.9,20,16.5,11.13,12.83,223,S2,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,0.9992,0.0891,0.3346,0.0678,0.9787,6,0.148,0,1350
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,Greedy,1.0,0,0,0,17,0,0.0,0.9351,0.092,0.3119,0.0675,1.0,0,0.332,,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,Greedy reaktiv,1.0,0,0,0,17,0,0.0,0.9351,0.092,0.3119,0.0675,1.0,0,0.27,,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,MILP,1.0,0,0,0,2,0,0.0,0.9375,0.0099,0.0426,0.0625,1.0,0,8.302,0,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,MILP reaktiv,1.0,0,0,0,2,0,0.0,0.9375,0.0099,0.0426,0.0625,1.0,0,0.125,0,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,4,0,0.0,0.9375,0.0099,0.0426,0.0625,0.9675,9,0.265,,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.0,0.9351,0.092,0.3119,0.0675,1.0,0,0.123,0,0
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,Greedy,1.0,0,0,0,14,0,0.0,0.9922,0.1009,0.3988,0.0691,0.2834,263,0.493,,6885
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,Greedy reaktiv,1.0,0,0,0,16,0,0.0,0.991,0.0953,0.375,0.0663,0.8581,42,0.27,,6885
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,MILP,1.0,0,0,0,2,0,0.0,0.9833,0.0122,0.0366,0.0167,0.2216,267,30.061,1,5985
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,MILP reaktiv,1.0,0,0,0,4,0,0.0,0.9871,0.038,0.1364,0.0307,0.9149,24,0.371,0,5985
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,Greedy auf MILP-Plan,1.0,0,0,0,8,0,0.0,0.99,0.0504,0.1421,0.0447,0.8601,41,0.313,,5985
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S1,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,0.9929,0.0778,0.2875,0.0571,0.9028,28,0.341,0,6885
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,Greedy,1.0,0,0,0,17,0,0.0,0.9589,0.0798,0.3408,0.0515,0.7013,92,0.359,,3645
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,Greedy reaktiv,0.9955,1,0,0,17,0,0.0,0.9606,0.1076,0.3669,0.0756,0.9329,19,0.293,,3645
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,MILP,1.0,0,0,0,2,0,0.0,0.971,0.0102,0.0414,0.029,0.2,284,30.063,1,5130
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,MILP reaktiv,1.0,0,0,0,4,0,0.0,0.9732,0.0354,0.1108,0.0352,0.9319,19,0.46,0,5130
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,Greedy auf MILP-Plan,1.0,0,0,0,9,0,0.0,0.9769,0.0493,0.2002,0.0442,0.8311,50,0.349,,5130
herzchirurgie,31415,0.9,19,16.45,11.08,12.78,222,S2,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.0,0.9655,0.0991,0.3633,0.0724,0.9502,14,0.135,0,3645
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,Greedy,0.9773,4,2,0,15,0,0.0,1.0674,0.0832,0.3608,0.0721,1.0,0,0.333,,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,Greedy reaktiv,0.9773,4,2,0,15,0,0.0,1.0674,0.0832,0.3608,0.0721,1.0,0,0.269,,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,MILP,1.0,0,0,0,4,0,0.0,1.0824,0.0101,0.0494,0.0824,1.0,0,30.052,1,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.0824,0.0101,0.0494,0.0824,1.0,0,0.126,0,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,Greedy auf MILP-Plan,1.0,0,0,0,6,0,0.0,1.0824,0.0101,0.0494,0.0824,0.9673,9,0.231,,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S0,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.0933,0.0859,0.317,0.0933,0.9493,14,0.351,0,0
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,Greedy,0.9409,9,8,0,13,0,0.0,1.0833,0.0758,0.317,0.0833,0.4343,185,0.289,,6795
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,Greedy reaktiv,0.9273,12,12,0,13,0,0.0,1.0715,0.0822,0.3657,0.077,0.8112,54,0.236,,6795
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,MILP,0.9818,4,0,0,4,0,0.0,1.126,0.0811,0.2838,0.126,0.2448,253,8.194,0,6480
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,MILP reaktiv,0.9818,4,0,0,7,0,0.0,1.1282,0.1088,0.3883,0.1282,0.8103,55,1.368,0,6480
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,Greedy auf MILP-Plan,0.9636,4,4,0,8,0,0.0,1.1034,0.0516,0.1894,0.1034,0.7852,64,0.272,,6480
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S1,MILP auf Greedy-Plan,0.9818,4,0,0,13,0,0.0,1.1314,0.1138,0.3804,0.1314,0.7698,67,3.956,0,6795
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,Greedy,0.9227,9,9,0,12,0,0.0,1.077,0.0787,0.317,0.077,0.6013,122,0.307,,6525
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,Greedy reaktiv,0.9227,12,11,0,14,0,0.0,1.0771,0.0797,0.3608,0.0818,0.8741,35,0.28,,6525
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,MILP,0.9682,7,0,0,4,0,0.0,1.1187,0.0628,0.195,0.1187,0.2577,242,4.97,0,5985
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,MILP reaktiv,0.9682,7,0,0,5,0,0.0,1.1198,0.0792,0.2453,0.1198,0.8258,50,2.256,0,5985
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,Greedy auf MILP-Plan,0.95,8,6,0,9,0,0.0,1.0969,0.0351,0.1169,0.0969,0.7559,73,0.288,,5985
herzchirurgie,20261133,0.8,17,15.1,10.99,11.26,220,S2,MILP auf Greedy-Plan,0.9682,7,0,0,12,0,0.0,1.1258,0.1005,0.3326,0.1258,0.7732,66,0.784,0,6525
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,Greedy,0.9182,14,13,0,12,0,0.0,1.1049,0.1489,0.6248,0.1181,1.0,0,0.283,,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,Greedy reaktiv,0.9182,14,13,0,12,0,0.0,1.1049,0.1489,0.6248,0.1181,1.0,0,0.225,,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,MILP,0.9818,4,0,0,6,0,0.0,1.1755,0.1604,0.5445,0.1755,1.0,0,6.438,0,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,MILP reaktiv,0.9818,4,0,0,6,0,0.0,1.1755,0.1604,0.5445,0.1755,1.0,0,0.901,0,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,Greedy auf MILP-Plan,0.9773,4,3,0,9,0,0.0,1.1725,0.1637,0.564,0.1725,0.938,17,0.225,,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S0,MILP auf Greedy-Plan,0.9818,4,0,0,12,0,0.0,1.1764,0.1856,0.643,0.1764,0.7719,65,1.957,0,0
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,Greedy,0.8773,16,15,0,10,0,0.0,1.1056,0.1123,0.4093,0.1115,0.6895,86,0.296,,5535
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,Greedy reaktiv,0.8818,18,16,0,11,0,0.0,1.1136,0.143,0.5809,0.1196,0.8897,29,0.246,,5535
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,MILP,0.9455,12,0,0,4,0,0.0,1.1789,0.1653,0.5748,0.1789,0.3377,204,13.832,0,5400
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,MILP reaktiv,0.9455,12,0,0,8,0,0.0,1.1792,0.1645,0.5445,0.1792,0.8597,39,1.209,0,5400
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,Greedy auf MILP-Plan,0.9318,12,10,0,10,0,0.0,1.1666,0.1656,0.5689,0.1666,0.8633,38,0.249,,5400
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S1,MILP auf Greedy-Plan,0.9409,13,0,0,11,0,0.0,1.1812,0.1773,0.5887,0.1812,0.6942,89,2.518,0,5535
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,Greedy,0.9,16,14,0,11,0,0.0,1.1188,0.1546,0.4852,0.1239,0.803,53,0.284,,4230
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,Greedy reaktiv,0.9,17,15,0,12,0,0.0,1.1214,0.1701,0.645,0.1346,0.9087,24,0.245,,4230
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,MILP,0.9545,10,0,0,3,0,0.0,1.1742,0.1575,0.5445,0.1742,0.3661,187,5.696,0,5040
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,MILP reaktiv,0.9545,10,0,0,4,0,0.0,1.1749,0.1607,0.5445,0.1749,0.9148,23,0.917,0,5040
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,Greedy auf MILP-Plan,0.9455,10,7,0,10,0,0.0,1.1669,0.1653,0.5661,0.1669,0.8175,52,0.245,,5040
herzchirurgie,4711,0.8,16,14.75,10.99,11.26,220,S2,MILP auf Greedy-Plan,0.9545,10,0,0,11,0,0.0,1.1763,0.1826,0.6121,0.1763,0.7282,78,1.244,0,4230
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,Greedy,0.964,6,4,0,19,0,0.0,1.0739,0.0663,0.2884,0.0827,1.0,0,0.349,,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,Greedy reaktiv,0.964,6,4,0,19,0,0.0,1.0739,0.0663,0.2884,0.0827,1.0,0,0.294,,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,MILP,1.0,0,0,0,2,0,0.0,1.098,0.011,0.0498,0.098,1.0,0,25.114,0,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,MILP reaktiv,1.0,0,0,0,2,0,0.0,1.098,0.011,0.0498,0.098,1.0,0,0.127,0,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,5,0,0.0,1.098,0.011,0.0498,0.098,0.9856,4,0.292,,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,16,0,0.0,1.1203,0.1295,0.5476,0.1203,0.9126,25,0.672,0,0
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,Greedy,0.9505,5,5,0,18,0,0.0,1.084,0.0532,0.2251,0.084,0.403,200,0.325,,3690
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,Greedy reaktiv,0.9414,8,6,0,17,0,0.0,1.0856,0.0992,0.4399,0.0944,0.8636,39,0.3,,3690
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,MILP,1.0,0,0,0,4,0,0.0,1.1603,0.151,0.5952,0.1603,0.2392,264,3.074,0,3645
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,MILP reaktiv,1.0,0,0,0,7,0,0.0,1.1622,0.16,0.6255,0.1622,0.8699,38,3.433,0,3645
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,Greedy auf MILP-Plan,0.9775,3,3,0,9,0,0.0,1.121,0.0618,0.2056,0.121,0.8733,37,1.536,,3645
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S1,MILP auf Greedy-Plan,1.0,0,0,0,17,0,0.0,1.1538,0.1707,0.6534,0.1538,0.8074,57,3.153,0,3690
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,Greedy,0.9369,6,6,0,19,0,0.0,1.0846,0.0706,0.2884,0.0934,0.6923,92,0.347,,4635
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,Greedy reaktiv,0.9369,10,7,0,16,0,0.0,1.0837,0.071,0.2933,0.0939,0.8728,36,0.285,,4635
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,MILP,0.9955,1,0,0,4,0,0.0,1.1593,0.1504,0.5952,0.1593,0.2206,272,6.443,0,4950
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,MILP reaktiv,0.9955,1,0,0,7,0,0.0,1.1612,0.1612,0.6255,0.1612,0.8283,51,1.596,0,4950
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,Greedy auf MILP-Plan,0.9685,5,4,0,9,0,0.0,1.1216,0.1058,0.4361,0.1216,0.8215,53,0.289,,4950
herzchirurgie,20260906,0.8,18,14.9,11.08,11.36,222,S2,MILP auf Greedy-Plan,1.0,0,0,0,15,0,0.0,1.1627,0.1657,0.6325,0.1627,0.7143,88,1.0,0,4635
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,Greedy,0.9686,4,3,0,17,0,0.0,1.1165,0.1143,0.4308,0.1247,1.0,0,0.287,,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,Greedy reaktiv,0.9686,4,3,0,17,0,0.0,1.1165,0.1143,0.4308,0.1247,1.0,0,0.237,,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,MILP,1.0,0,0,0,4,0,0.0,1.1505,0.1273,0.3873,0.1505,1.0,0,30.053,1,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.1505,0.1273,0.3873,0.1505,1.0,0,0.124,0,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,Greedy auf MILP-Plan,1.0,0,0,0,7,0,0.0,1.1505,0.1273,0.3873,0.1505,0.9857,4,0.259,,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S0,MILP auf Greedy-Plan,1.0,0,0,0,14,0,0.0,1.1552,0.14,0.4186,0.1552,0.9196,23,2.226,0,0
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,Greedy,0.9462,6,5,0,17,0,0.0,1.1195,0.1052,0.4555,0.1295,0.3964,204,0.37,,3600
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,Greedy reaktiv,0.9507,7,4,0,16,0,0.0,1.1308,0.1462,0.5235,0.1391,0.9011,28,0.278,,3600
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,MILP,1.0,0,0,0,4,0,0.0,1.1719,0.1315,0.3942,0.1719,0.3018,236,6.007,0,2250
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,MILP reaktiv,1.0,0,0,0,7,0,0.0,1.1752,0.1449,0.3937,0.1752,0.9126,25,2.251,0,2250
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,Greedy auf MILP-Plan,0.9776,3,2,0,6,0,0.0,1.1449,0.1282,0.3882,0.1449,0.8832,34,0.29,,2250
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S1,MILP auf Greedy-Plan,1.0,0,0,0,18,0,0.0,1.1878,0.1733,0.5371,0.1878,0.8161,55,12.279,0,3600
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,Greedy,0.9417,9,5,0,14,0,0.0,1.1392,0.1362,0.4569,0.1392,0.7124,86,0.326,,4590
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,Greedy reaktiv,0.9327,7,6,0,16,0,0.0,1.1318,0.1451,0.5235,0.1401,0.8772,35,0.274,,4590
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,MILP,0.991,2,0,0,4,0,0.0,1.1918,0.1664,0.5195,0.1918,0.2507,260,4.431,0,4140
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,MILP reaktiv,0.991,2,0,0,7,0,0.0,1.1918,0.1664,0.5195,0.1918,0.7919,62,3.165,0,4140
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,Greedy auf MILP-Plan,0.9596,6,3,0,7,0,0.0,1.1533,0.1287,0.3984,0.1533,0.8664,39,0.293,,4140
herzchirurgie,777,0.8,18,15.2,11.13,11.41,223,S2,MILP auf Greedy-Plan,0.9865,3,0,0,16,0,0.0,1.192,0.1695,0.529,0.192,0.78,66,1.556,0,4590
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,Greedy,0.8829,13,11,0,14,0,0.0,1.0128,0.0874,0.3353,0.0705,1.0,0,0.282,,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,Greedy reaktiv,0.8829,13,11,0,14,0,0.0,1.0128,0.0874,0.3353,0.0705,1.0,0,0.222,,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,MILP,1.0,0,0,0,4,0,0.0,1.1288,0.0644,0.2329,0.1288,1.0,0,25.173,0,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,MILP reaktiv,1.0,0,0,0,4,0,0.0,1.1288,0.0644,0.2329,0.1288,1.0,0,0.117,0,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,Greedy auf MILP-Plan,1.0,0,0,0,7,0,0.0,1.1288,0.0644,0.2329,0.1288,0.947,15,0.251,,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S0,MILP auf Greedy-Plan,1.0,0,0,0,13,0,0.0,1.1286,0.0696,0.2659,0.1286,0.6743,99,3.571,0,0
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,Greedy,0.8739,13,11,0,14,0,0.0,1.0399,0.0714,0.2631,0.0696,0.4331,178,0.308,,4635
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,Greedy reaktiv,0.8739,15,12,0,14,0,0.0,1.0386,0.0654,0.2347,0.0575,0.8413,43,0.259,,4635
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,MILP,0.9685,7,0,0,4,0,0.0,1.1372,0.0793,0.2659,0.1372,0.3086,233,4.198,0,5040
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,MILP reaktiv,0.9685,7,0,0,6,0,0.0,1.1372,0.0793,0.2659,0.1372,0.8368,47,2.017,0,5040
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,Greedy auf MILP-Plan,0.9595,7,3,0,8,0,0.0,1.1293,0.077,0.2524,0.1293,0.8621,40,0.267,,5040
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S1,MILP auf Greedy-Plan,0.973,6,0,0,13,0,0.0,1.1384,0.0814,0.2659,0.1384,0.6053,120,3.035,0,4635
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,Greedy,0.8559,15,14,0,13,0,0.0,1.0118,0.0819,0.3175,0.0689,0.7289,74,0.318,,3240
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,Greedy reaktiv,0.8739,13,11,0,14,0,0.0,1.0291,0.0674,0.2639,0.0556,0.8797,32,0.263,,3240
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,MILP,0.982,4,0,0,6,0,0.0,1.1319,0.0721,0.2659,0.1319,0.2725,243,3.934,0,2700
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,MILP reaktiv,0.982,4,0,0,7,0,0.0,1.1319,0.0721,0.2659,0.1319,0.8636,39,6.956,0,2700
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,Greedy auf MILP-Plan,0.9775,5,0,0,8,0,0.0,1.1275,0.0652,0.2329,0.1275,0.8828,34,0.268,,2700
herzchirurgie,31415,0.8,17,15.2,11.08,11.36,222,S2,MILP auf Greedy-Plan,0.9775,5,0,0,13,0,0.0,1.1325,0.0727,0.2659,0.1325,0.6086,119,3.091,0,3240
